partner_id,partner_name,partner_type,industry_vertical,partner_size,partner_status,country,state,city,region,integration_type,sales_channel,risk_tier,kyc_status,pci_level,onboarding_date,relationship_manager_region,synthetic_record_flag,assignment_id,pricing_plan_id,recommended_pricing_plan_id,effective_date,expiration_date,review_due_date,negotiated_bps,negotiated_per_txn_fee_usd,monthly_minimum_fee_usd,exception_flag,exception_type,approval_status,approved_by_role,month,txn_count,payment_volume_usd,avg_ticket_usd,txn_growth_pct,volume_growth_pct,chargeback_rate,auth_approval_rate,active_merchants,refunds_usd,net_revenue_usd,gross_margin_usd,gross_margin_rate,as_of_month,partner_segment,segment_reason
P000001,NorthStar Commerce 0001,Technology Platform,Travel,SMB,Suspended,US,NY,New York,Northeast,API,Direct,High,Approved,Level 3,2019-06-15,Northeast,1,A000001,HIGH_RISK,HIGH_RISK,2023-04-12,,2025-04-11,106.63,0.102,2999.0,0,None,Not Required,None,2025-12-01,126,13089.63,103.11,18.87,13.9,0.0171,0.85482,6,202.09,3151.43,757.29,0.2403,2025-12-01,Inactive / Monitor,Status=Suspended; risk=High; volume=13090; txn_growth=18.87; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000522,Brightpath PayWorks 0522,Gateway,SaaS,Enterprise,Pilot,US,NY,Rochester,Northeast,API,Partner-sourced,Low,Pending Review,Level 3,2022-08-12,Northeast,1,A000522,SCALE,SCALE,2025-03-05,,2027-03-05,51.64,0.04,1999.0,0,None,Not Required,None,2025-12-01,59235,5396308.82,91.1,-13.03,-6.84,0.0001,0.995,13,119862.41,32234.94,18335.23,0.5688,2025-12-01,Inactive / Monitor,Status=Pilot; risk=Low; volume=5396309; txn_growth=-13.03; assigned_plan=SCALE; recommended_plan=SCALE
P000523,Oakstone Checkout 0523,Gateway,Utilities,SMB,Active,US,MI,Ann Arbor,Midwest,SDK,Alliance,Medium,Approved,Level 4,2023-07-22,Midwest,1,A000523,LEGACY_ENTERPRISE,LAUNCH,2021-05-18,,2022-05-18,35.52,0.024,0.0,1,Waived monthly minimum,Approved,Pricing Governance,2025-12-01,909,88247.57,97.02,25.21,6.84,0.00188,0.90062,4,921.63,335.27,150.94,0.4502,2025-12-01,Pricing Review,Status=Active; risk=Medium; volume=88248; txn_growth=25.21; assigned_plan=LEGACY_ENTERPRISE; recommended_plan=LAUNCH
P000524,BluePeak Processing 0524,Gateway,Healthcare,SMB,Active,US,MA,Cambridge,Northeast,SDK,Direct,Low,Approved,Level 4,2022-12-26,Northeast,1,A000524,LAUNCH,LAUNCH,2024-03-16,,2026-03-16,91.72,0.0802,99.0,0,None,Not Required,None,2025-12-01,1560,140663.9,90.14,-26.1,-17.35,0.00095,0.89001,7,1608.31,1514.28,872.98,0.5765,2025-12-01,Core Partner,Status=Active; risk=Low; volume=140664; txn_growth=-26.1; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000525,Skyline Checkout 0525,ISO/Reseller,Education,SMB,Active,US,MA,Worcester,Northeast,Hosted Checkout,Direct,Low,Approved,Level 4,2020-06-16,Northeast,1,A000525,LAUNCH,LAUNCH,2024-03-15,,2026-03-15,88.21,0.0803,99.0,0,None,Not Required,None,2025-12-01,1041,133088.21,127.73,25.12,14.81,0.00364,0.95189,8,1842.77,1356.56,699.58,0.5157,2025-12-01,Core Partner,Status=Active; risk=Low; volume=133088; txn_growth=25.12; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000526,Skyline Billing 0526,Technology Platform,Gaming,Enterprise,Active,US,FL,Fort Lauderdale,South,API,Direct,Low,Expired,Level 4,2024-09-07,South,1,A000526,HIGH_RISK,HIGH_RISK,2023-07-29,,2025-07-28,118.46,0.0934,2999.0,0,None,Not Required,None,2025-12-01,528125,14985903.87,28.38,7.97,15.21,0.00955,0.90144,55,76042.83,229848.89,126095.1,0.5486,2025-12-01,Strategic Growth,Status=Active; risk=Low; volume=14985904; txn_growth=7.97; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000527,Prairie Financial 0527,Merchant Acquirer,Logistics,SMB,Active,US,NY,Rochester,Northeast,SDK,Alliance,High,Approved,Level 1,2019-05-12,Northeast,1,A000527,HIGH_RISK,HIGH_RISK,2024-03-31,,2026-03-31,106.67,0.0963,2999.0,0,None,Not Required,None,2025-12-01,318,51588.94,162.15,-0.62,3.28,0.01112,0.86338,3,211.22,3579.92,1268.72,0.3544,2025-12-01,Risk Review,Status=Active; risk=High; volume=51589; txn_growth=-0.62; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000528,Maple Processing 0528,ISO/Reseller,Logistics,Enterprise,Pilot,US,TX,San Antonio,South,SDK,Direct,Low,Approved,Level 4,2025-04-07,South,1,A000528,SCALE,SCALE,2025-03-31,,2027-03-31,49.43,0.0349,1999.0,0,None,Not Required,None,2025-12-01,13812,2528679.2,183.07,10.45,-4.79,0.00227,0.97928,36,35543.83,14980.3,7657.93,0.5112,2025-12-01,Inactive / Monitor,Status=Pilot; risk=Low; volume=2528679; txn_growth=10.45; assigned_plan=SCALE; recommended_plan=SCALE
P000529,Granite PayWorks 0529,Gateway,Hospitality,Enterprise,Active,US,AZ,Scottsdale,West,Batch File,Referral,Medium,Approved,Level 1,2020-08-31,West,1,A000529,SCALE,SCALE,2023-09-10,,2024-09-09,47.16,0.0443,1999.0,1,High-risk waiver,Approved,Pricing Governance,2025-12-01,115516,6747106.81,58.41,11.34,14.22,0.00594,0.91822,47,47819.45,38935.71,20371.16,0.5232,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=6747107; txn_growth=11.34; assigned_plan=SCALE; recommended_plan=SCALE
P000530,Brightpath Commerce 0530,Marketplace,Healthcare,Mid-Market,Active,US,NJ,Newark,Northeast,API,Direct,Medium,Approved,Level 3,2018-03-30,Northeast,1,A000530,GROWTH,GROWTH,2025-08-04,,2027-08-04,67.81,0.0557,499.0,0,None,Not Required,None,2025-12-01,9181,1291561.24,140.67,16.39,19.12,0.00965,0.90928,12,11452.04,9768.46,4627.32,0.4737,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=1291561; txn_growth=16.39; assigned_plan=GROWTH; recommended_plan=GROWTH
P000531,Brightpath Checkout 0531,Financial Institution,SaaS,Enterprise,Active,US,PA,Pittsburgh,Northeast,API,Alliance,Low,Approved,Level 1,2020-09-03,Northeast,1,A000531,SCALE,SCALE,2024-01-19,,2026-01-18,46.29,0.0419,1999.0,0,None,Not Required,None,2025-12-01,18785,2529310.46,134.64,16.96,14.41,0.00559,0.9528,26,44067.48,14494.27,6874.63,0.4743,2025-12-01,Core Partner,Status=Active; risk=Low; volume=2529310; txn_growth=16.96; assigned_plan=SCALE; recommended_plan=SCALE
P000532,Granite Merchant Services 0532,Merchant Acquirer,Nonprofit,SMB,Active,US,MN,Saint Paul,Midwest,API,Referral,Medium,Approved,Level 4,2023-11-12,Midwest,1,A000532,LAUNCH,LAUNCH,2023-05-10,,2025-05-09,93.27,0.0761,99.0,0,None,Not Required,None,2025-12-01,1642,110361.43,67.17,-0.91,-3.65,0.00657,0.89401,4,2638.42,1253.3,615.87,0.4914,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=110361; txn_growth=-0.91; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000533,Brightpath Commerce 0533,ISV,Gaming,SMB,Active,US,MN,Saint Paul,Midwest,API,Alliance,Medium,Approved,Level 2,2017-02-27,Midwest,1,A000533,HIGH_RISK,HIGH_RISK,2024-09-22,,2026-09-22,111.29,0.1073,2999.0,0,None,Not Required,None,2025-12-01,2700,78467.56,29.06,14.75,6.9,0.00661,0.89635,2,1218.78,4161.98,2155.91,0.518,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=78468; txn_growth=14.75; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000534,Maple Platform 0534,Financial Institution,Fintech,SMB,Pilot,US,IL,Peoria,Midwest,API,Direct,Low,Expired,Level 1,2018-06-18,Midwest,1,A000534,LEGACY_ENTERPRISE,LAUNCH,2021-11-27,,2022-11-27,19.28,0.0322,0.0,1,Discounted bps,Rejected,Revenue Management,2025-12-01,676,45040.41,66.55,4.48,0.67,0.00679,0.94024,5,174.56,108.61,53.98,0.497,2025-12-01,Inactive / Monitor,Status=Pilot; risk=Low; volume=45040; txn_growth=4.48; assigned_plan=LEGACY_ENTERPRISE; recommended_plan=LAUNCH
P000535,RedRock Gateway 0535,Bank Sponsor,Travel,Mid-Market,Active,US,OH,Cleveland,Midwest,API,Referral,Medium,Approved,Level 2,2023-12-06,Midwest,1,A000535,HIGH_RISK,HIGH_RISK,2023-05-22,,2025-05-21,105.76,0.0976,2999.0,0,None,Not Required,None,2025-12-01,1908,739207.0,387.33,1.17,4.07,0.01072,0.87371,4,15340.01,11003.07,4499.16,0.4089,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=739207; txn_growth=1.17; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000536,Evergreen PayWorks 0536,Marketplace,Education,SMB,Active,US,VA,Norfolk,South,SFTP,Alliance,Low,Approved,Level 2,2021-09-30,South,1,A000536,LAUNCH,LAUNCH,2022-01-03,,2024-01-03,87.24,0.0772,99.0,0,None,Not Required,None,2025-12-01,1545,236627.73,153.09,13.85,3.96,0.00297,0.93669,1,783.25,2282.61,948.2,0.4154,2025-12-01,Core Partner,Status=Active; risk=Low; volume=236628; txn_growth=13.85; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000537,Keystone PayWorks 0537,ISO/Reseller,Retail,Strategic,Active,US,MA,Boston,Northeast,SFTP,Alliance,Low,Approved,Level 1,2025-05-23,Northeast,1,A000537,STRATEGIC,STRATEGIC,2025-05-25,,2027-05-25,31.44,0.027,4999.0,0,None,Not Required,None,2025-12-01,154775,10883950.66,70.32,8.54,12.03,0.00566,0.92259,506,78193.51,43397.07,25361.25,0.5844,2025-12-01,Strategic Growth,Status=Active; risk=Low; volume=10883951; txn_growth=8.54; assigned_plan=STRATEGIC; recommended_plan=STRATEGIC
P000538,RedRock PayTech 0538,ISO/Reseller,Professional Services,SMB,Active,US,TX,Plano,South,Batch File,Referral,Low,Expired,Level 2,2022-08-26,South,1,A000538,LAUNCH,LAUNCH,2023-09-22,,2025-09-21,99.83,0.0747,99.0,0,None,Not Required,None,2025-12-01,697,77737.14,111.37,24.02,11.48,0.00156,0.91068,3,566.29,927.12,550.43,0.5937,2025-12-01,Core Partner,Status=Active; risk=Low; volume=77737; txn_growth=24.02; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000539,RedRock PayWorks 0539,Technology Platform,Professional Services,Mid-Market,Active,US,FL,Jacksonville,South,SDK,Partner-sourced,Low,Approved,Level 2,2021-01-16,South,1,A000539,PLATFORM_ISV,PLATFORM_ISV,2020-12-30,,2022-12-30,50.7,0.0447,999.0,0,None,Not Required,None,2025-12-01,3188,665186.99,208.6,28.03,7.29,0.0013,0.93514,12,16259.65,4514.0,2716.53,0.6018,2025-12-01,High-Growth Platform,Status=Active; risk=Low; volume=665187; txn_growth=28.03; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000540,Clearwater Solutions 0540,ISO/Reseller,Government,SMB,Active,US,CA,San Jose,West,Direct Processor,Referral,Low,Pending Review,Level 2,2024-05-16,West,1,A000540,LAUNCH,LAUNCH,2025-07-21,,2027-07-21,97.31,0.0782,99.0,0,None,Not Required,None,2025-12-01,605,70217.47,115.87,18.86,1.39,0.00198,0.98056,3,951.08,829.6,342.04,0.4123,2025-12-01,Core Partner,Status=Active; risk=Low; volume=70217; txn_growth=18.86; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000541,BluePeak Processing 0541,Technology Platform,Healthcare,SMB,Active,US,VA,Richmond,South,SDK,Partner-sourced,Low,Approved,Level 3,2020-12-31,South,1,A000541,PLATFORM_ISV,PLATFORM_ISV,2023-09-27,,2025-09-26,56.87,0.0548,999.0,0,None,Not Required,None,2025-12-01,5153,530497.72,102.95,16.08,9.46,0.0001,0.94678,6,2163.78,4298.32,2642.18,0.6147,2025-12-01,Core Partner,Status=Active; risk=Low; volume=530498; txn_growth=16.08; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000542,Silverline PayWorks 0542,ISO/Reseller,Hospitality,Enterprise,Pilot,US,GA,Alpharetta,South,API,Alliance,Low,Approved,Level 3,2022-09-15,South,1,A000542,SCALE,SCALE,2023-08-13,,2025-08-12,47.73,0.0411,1999.0,0,None,Not Required,None,2025-12-01,22241,2417754.93,108.71,24.0,12.98,0.00695,0.90246,75,31428.72,14453.05,8784.56,0.6078,2025-12-01,Inactive / Monitor,Status=Pilot; risk=Low; volume=2417755; txn_growth=24.0; assigned_plan=SCALE; recommended_plan=SCALE
P000543,Summit Market 0543,ISV,Utilities,SMB,Dormant,US,TX,Plano,South,API,Direct,Medium,Approved,Level 4,2017-04-17,South,1,A000543,LAUNCH,LAUNCH,2023-11-14,,2025-11-13,88.49,0.083,99.0,0,None,Not Required,None,2025-12-01,78,12129.71,155.32,-2.5,5.69,0.0044,0.92264,3,114.7,212.81,116.73,0.5485,2025-12-01,Inactive / Monitor,Status=Dormant; risk=Medium; volume=12130; txn_growth=-2.5; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000544,Maple Processing 0544,Merchant Acquirer,SaaS,Strategic,Active,US,WA,Seattle,West,SDK,Partner-sourced,Medium,Approved,Level 3,2024-01-18,West,1,A000544,STRATEGIC,STRATEGIC,2025-08-25,,2027-08-25,9.94,0.0198,4999.0,1,Discounted bps,Pending,Pricing Governance,2025-12-01,404164,35776493.46,88.52,6.34,8.04,0.00805,0.88672,365,538837.36,48563.28,22722.76,0.4679,2025-12-01,Strategic Growth,Status=Active; risk=Medium; volume=35776493; txn_growth=6.34; assigned_plan=STRATEGIC; recommended_plan=STRATEGIC
P000545,Brightpath PayTech 0545,Merchant Acquirer,Retail,Mid-Market,Terminated,US,NC,Charlotte,South,Direct Processor,Alliance,Low,Expired,Level 4,2019-05-16,South,1,A000545,LAUNCH,LAUNCH,2025-07-14,,2027-07-14,89.9,0.0838,99.0,0,None,Not Required,None,2025-12-01,454,20712.4,45.6,24.38,30.14,0.0032,0.92369,39,384.64,323.25,170.03,0.526,2025-12-01,Inactive / Monitor,Status=Terminated; risk=Low; volume=20712; txn_growth=24.38; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000546,Evergreen Commerce 0546,Merchant Acquirer,Retail,SMB,Active,US,NY,Albany,Northeast,API,Alliance,High,Approved,Level 1,2017-03-26,Northeast,1,A000546,HIGH_RISK,HIGH_RISK,2024-10-23,,2026-10-23,107.83,0.0971,2999.0,0,None,Not Required,None,2025-12-01,14315,467175.6,32.63,50.92,24.0,0.01382,0.89349,2,2927.61,9426.54,2301.02,0.2441,2025-12-01,Risk Review,Status=Active; risk=High; volume=467176; txn_growth=50.92; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000547,Keystone PayTech 0547,ISV,Government,Mid-Market,Active,US,CA,San Francisco,West,API,Alliance,Low,Approved,Level 4,2021-01-10,West,1,A000547,PLATFORM_ISV,PLATFORM_ISV,2024-11-22,,2025-11-22,50.06,0.0372,0.0,1,Waived monthly minimum,Approved,Revenue Management,2025-12-01,7995,1685365.75,210.79,-4.01,2.57,0.00513,0.88706,13,21519.56,8734.35,4077.19,0.4668,2025-12-01,Core Partner,Status=Active; risk=Low; volume=1685366; txn_growth=-4.01; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000548,Keystone PayTech 0548,ISO/Reseller,Logistics,Mid-Market,Active,US,WA,Bellevue,West,SDK,Referral,Low,Approved,Level 1,2021-11-14,West,1,A000548,LAUNCH,LAUNCH,2023-04-23,,2025-04-22,95.4,0.0765,99.0,0,None,Not Required,None,2025-12-01,1042,232685.83,223.14,19.5,10.54,0.00113,0.90421,12,2223.8,2398.54,1352.06,0.5637,2025-12-01,Core Partner,Status=Active; risk=Low; volume=232686; txn_growth=19.5; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000549,Cedar Financial 0549,Bank Sponsor,SaaS,Mid-Market,Active,US,IL,Springfield,Midwest,Batch File,Direct,Medium,Expired,Level 4,2022-04-02,Midwest,1,A000549,GROWTH,GROWTH,2023-12-24,,2025-12-23,65.86,0.061,499.0,0,None,Not Required,None,2025-12-01,4435,564911.24,127.37,1.72,10.21,0.00907,0.87947,28,10879.69,4490.04,1457.02,0.3245,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=564911; txn_growth=1.72; assigned_plan=GROWTH; recommended_plan=GROWTH
P000550,BluePeak Solutions 0550,ISV,Utilities,Mid-Market,Active,US,OH,Dayton,Midwest,Hosted Checkout,Referral,Low,Approved,Level 2,2018-03-17,Midwest,1,A000550,GROWTH,GROWTH,2025-08-26,,2027-08-26,65.34,0.0602,499.0,0,None,Not Required,None,2025-12-01,15214,1623487.7,106.71,0.75,1.71,0.00271,0.97534,9,12585.81,12022.75,7070.58,0.5881,2025-12-01,Core Partner,Status=Active; risk=Low; volume=1623488; txn_growth=0.75; assigned_plan=GROWTH; recommended_plan=GROWTH
P000551,Sunrise PayTech 0551,Marketplace,Fintech,SMB,Active,US,IL,Peoria,Midwest,API,Alliance,Low,Approved,Level 1,2019-01-17,Midwest,1,A000551,GROWTH,GROWTH,2024-01-12,,2026-01-11,62.14,0.0616,499.0,0,None,Not Required,None,2025-12-01,10344,632051.25,61.1,15.85,1.47,0.00442,0.93008,4,12004.65,5063.76,2399.21,0.4738,2025-12-01,Core Partner,Status=Active; risk=Low; volume=632051; txn_growth=15.85; assigned_plan=GROWTH; recommended_plan=GROWTH
P000552,Silverline Gateway 0552,Gateway,Travel,Mid-Market,Active,US,MA,Springfield,Northeast,API,Direct,Medium,Approved,Level 4,2019-01-29,Northeast,1,A000552,HIGH_RISK,HIGH_RISK,2025-08-12,,2027-08-12,112.3,0.099,2999.0,0,None,Not Required,None,2025-12-01,4716,833350.14,176.69,31.66,24.47,0.01406,0.92683,42,8729.07,12824.41,4516.76,0.3522,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=833350; txn_growth=31.66; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000553,Evergreen Checkout 0553,Gateway,Retail,Mid-Market,Active,US,IL,Springfield,Midwest,Hosted Checkout,Partner-sourced,Low,Approved,Level 3,2024-05-18,Midwest,1,A000553,LEGACY_STANDARD,GROWTH,2019-01-05,,2020-01-05,59.54,0.0438,0.0,1,Waived monthly minimum,Rejected,Product Director,2025-12-01,22766,1595001.58,70.06,14.59,9.21,0.0001,0.90918,46,7860.91,10493.79,5235.35,0.4989,2025-12-01,Pricing Review,Status=Active; risk=Low; volume=1595002; txn_growth=14.59; assigned_plan=LEGACY_STANDARD; recommended_plan=GROWTH
P000554,Clearwater Payments 0554,ISV,Hospitality,Mid-Market,Active,US,IL,Peoria,Midwest,API,Direct,Medium,Expired,Level 1,2019-02-21,Midwest,1,A000554,PLATFORM_ISV,PLATFORM_ISV,2022-02-26,,2024-02-26,62.43,0.0523,999.0,0,None,Not Required,None,2025-12-01,53634,3716117.58,69.29,8.97,11.95,0.00393,0.90334,4,82203.42,27003.78,13412.78,0.4967,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=3716118; txn_growth=8.97; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000555,Harbor Commerce 0555,Financial Institution,Healthcare,Mid-Market,Active,US,NJ,Jersey City,Northeast,SDK,Alliance,Medium,Approved,Level 1,2020-05-17,Northeast,1,A000555,SCALE,SCALE,2025-06-14,,2027-06-14,40.76,0.0331,0.0,1,Waived monthly minimum,Approved,Pricing Governance,2025-12-01,29245,3015742.06,103.12,-10.54,-10.53,0.00577,0.95355,19,69307.87,13260.17,5366.39,0.4047,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=3015742; txn_growth=-10.54; assigned_plan=SCALE; recommended_plan=SCALE
P000556,Harbor Financial 0556,Technology Platform,Healthcare,SMB,Active,US,NY,Rochester,Northeast,Hosted Checkout,Alliance,Medium,Expired,Level 2,2023-05-22,Northeast,1,A000556,GROWTH,GROWTH,2024-10-25,,2026-10-25,68.25,0.0583,499.0,0,None,Not Required,None,2025-12-01,5168,578460.28,111.92,-11.88,-7.12,0.0102,0.87455,2,4590.76,4748.29,2207.01,0.4648,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=578460; txn_growth=-11.88; assigned_plan=GROWTH; recommended_plan=GROWTH
P000557,Riverbend Payments 0557,Technology Platform,SaaS,Mid-Market,Active,US,CA,San Jose,West,Hosted Checkout,Direct,High,Expired,Level 3,2022-06-20,West,1,A000557,HIGH_RISK,HIGH_RISK,2023-07-14,,2025-07-13,111.47,0.0989,2999.0,0,None,Not Required,None,2025-12-01,6116,625644.78,102.29,11.87,5.56,0.01172,0.91736,10,14260.5,10577.93,3576.4,0.3381,2025-12-01,Risk Review,Status=Active; risk=High; volume=625645; txn_growth=11.87; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000558,Granite Commerce 0558,Gateway,Logistics,Enterprise,Active,US,AZ,Tempe,West,Batch File,Alliance,Low,Approved,Level 2,2020-01-03,West,1,A000558,SCALE,SCALE,2024-05-19,,2026-05-19,51.06,0.0403,1999.0,0,None,Not Required,None,2025-12-01,32345,9297625.68,287.44,1.09,0.31,0.00205,0.96178,20,68034.19,50776.18,30054.42,0.5919,2025-12-01,Core Partner,Status=Active; risk=Low; volume=9297626; txn_growth=1.09; assigned_plan=SCALE; recommended_plan=SCALE
P000559,Sunrise Gateway 0559,Technology Platform,SaaS,Mid-Market,Active,US,OH,Dayton,Midwest,API,Direct,Low,Approved,Level 4,2022-09-11,Midwest,1,A000559,PLATFORM_ISV,PLATFORM_ISV,2024-05-18,,2026-05-18,56.39,0.0527,999.0,0,None,Not Required,None,2025-12-01,3322,323067.09,97.24,6.44,9.93,0.00355,0.92703,13,1057.19,2995.84,1831.06,0.6112,2025-12-01,Core Partner,Status=Active; risk=Low; volume=323067; txn_growth=6.44; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000560,Ironwood Checkout 0560,Gateway,Logistics,Mid-Market,Active,US,NC,Durham,South,Hosted Checkout,Alliance,Low,Pending Review,Level 2,2024-07-20,South,1,A000560,PROMO_GROWTH,GROWTH,2024-05-28,,2025-05-28,17.26,0.0382,299.0,1,Discounted bps,Approved,Revenue Management,2025-12-01,2598,855573.66,329.25,4.21,7.86,0.00124,0.89558,41,19946.5,1874.96,1098.35,0.5858,2025-12-01,Pricing Review,Status=Active; risk=Low; volume=855574; txn_growth=4.21; assigned_plan=PROMO_GROWTH; recommended_plan=GROWTH
P000561,Harbor PayTech 0561,Financial Institution,Hospitality,Mid-Market,Active,US,CO,Aurora,West,API,Referral,Low,Approved,Level 3,2023-10-18,West,1,A000561,SCALE,SCALE,2024-05-10,,2026-05-10,48.47,0.0339,1999.0,0,None,Not Required,None,2025-12-01,32679,2475056.2,75.74,12.93,13.39,0.004,0.93304,14,18002.11,15103.42,7849.25,0.5197,2025-12-01,Core Partner,Status=Active; risk=Low; volume=2475056; txn_growth=12.93; assigned_plan=SCALE; recommended_plan=SCALE
P000562,Copper Payments 0562,ISV,Healthcare,SMB,Active,US,CA,San Francisco,West,SDK,Direct,Low,Pending Review,Level 1,2017-09-18,West,1,A000562,PLATFORM_ISV,PLATFORM_ISV,2023-05-03,,2025-05-02,49.18,0.0517,999.0,0,None,Not Required,None,2025-12-01,2852,285616.9,100.13,3.3,11.52,0.00221,0.9411,1,2273.11,2551.11,1317.14,0.5163,2025-12-01,Core Partner,Status=Active; risk=Low; volume=285617; txn_growth=3.3; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000563,Clearwater Checkout 0563,Technology Platform,Healthcare,SMB,Active,US,CA,San Diego,West,API,Alliance,Low,Approved,Level 3,2024-09-27,West,1,A000563,LAUNCH,LAUNCH,2019-01-25,,2021-01-24,88.76,0.0732,99.0,0,None,Not Required,None,2025-12-01,1873,185108.85,98.81,0.43,-4.27,0.0001,0.90669,2,2431.02,1879.13,937.5,0.4989,2025-12-01,Core Partner,Status=Active; risk=Low; volume=185109; txn_growth=0.43; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000564,Keystone Connect 0564,Marketplace,Logistics,Mid-Market,Active,US,AZ,Phoenix,West,API,Alliance,Low,Pending Review,Level 1,2018-02-22,West,1,A000564,LEGACY_STANDARD,GROWTH,2020-01-27,,2021-01-26,71.76,0.0583,0.0,1,High-risk waiver,Rejected,Product Director,2025-12-01,4864,1256911.71,258.4,42.51,21.6,0.00125,0.92977,19,14197.29,9303.17,4456.22,0.479,2025-12-01,High-Growth Platform,Status=Active; risk=Low; volume=1256912; txn_growth=42.51; assigned_plan=LEGACY_STANDARD; recommended_plan=GROWTH
P000565,Summit PayTech 0565,Technology Platform,Retail,SMB,Active,US,NY,New York,Northeast,API,Direct,Low,Approved,Level 4,2024-04-04,Northeast,1,A000565,GROWTH,PLATFORM_ISV,2024-10-25,,2026-10-25,67.45,0.0506,0.0,1,Waived monthly minimum,Approved,Product Director,2025-12-01,13624,925666.39,67.94,26.43,30.74,0.00135,0.92671,5,17050.31,6932.99,3200.96,0.4617,2025-12-01,High-Growth Platform,Status=Active; risk=Low; volume=925666; txn_growth=26.43; assigned_plan=GROWTH; recommended_plan=PLATFORM_ISV
P000566,Copper PayTech 0566,Financial Institution,Education,Mid-Market,Pilot,US,GA,Atlanta,South,API,Direct,Medium,Approved,Level 3,2017-12-16,South,1,A000566,GROWTH,GROWTH,2025-05-27,,2027-05-27,65.73,0.0607,499.0,0,None,Not Required,None,2025-12-01,4903,955627.84,194.88,6.03,6.26,0.00594,0.90954,10,15443.06,7077.95,2400.84,0.3392,2025-12-01,Inactive / Monitor,Status=Pilot; risk=Medium; volume=955628; txn_growth=6.03; assigned_plan=GROWTH; recommended_plan=GROWTH
P000567,Ironwood Platform 0567,Merchant Acquirer,SaaS,SMB,Active,US,NY,Rochester,Northeast,SDK,Partner-sourced,Medium,Approved,Level 3,2022-02-23,Northeast,1,A000567,LAUNCH,LAUNCH,2024-11-24,,2026-11-24,92.35,0.0742,99.0,0,None,Not Required,None,2025-12-01,844,93500.77,110.73,-12.45,-7.27,0.0039,0.88673,1,2030.61,1025.1,572.83,0.5588,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=93501; txn_growth=-12.45; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000568,Evergreen Billing 0568,Gateway,Education,Enterprise,Active,US,FL,Tampa,South,API,Direct,Medium,Approved,Level 2,2018-11-05,South,1,A000568,GROWTH,GROWTH,2024-03-28,,2026-03-28,71.83,0.0603,499.0,0,None,Not Required,None,2025-12-01,7312,903792.35,123.6,-3.54,-1.0,0.00333,0.91036,31,7075.96,7431.85,3421.62,0.4604,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=903792; txn_growth=-3.54; assigned_plan=GROWTH; recommended_plan=GROWTH
