partner_id,partner_name,partner_type,industry_vertical,partner_size,partner_status,country,state,city,region,integration_type,sales_channel,risk_tier,kyc_status,pci_level,onboarding_date,relationship_manager_region,synthetic_record_flag,industry,status
P002928,Oakstone Market 2928,ISO/Reseller,Healthcare,Mid-Market,Active,US,MN,Minneapolis,Midwest,API,Direct,Low,Approved,Level 2,2023-05-06,Midwest,1,Healthcare,Active
P002929,Riverbend Payments 2929,Financial Institution,Education,Mid-Market,Dormant,US,OH,Dayton,Midwest,API,Direct,Low,Approved,Level 3,2017-01-20,Midwest,1,Education,Dormant
P002930,Riverbend Billing 2930,Financial Institution,Professional Services,SMB,Active,US,NY,New York,Northeast,SFTP,Direct,Low,Pending Review,Level 4,2017-06-15,Northeast,1,Professional Services,Active
P002931,Clearwater Processing 2931,Technology Platform,Nonprofit,Enterprise,Active,US,GA,Alpharetta,South,SDK,Alliance,Low,Approved,Level 2,2019-04-25,South,1,Nonprofit,Active
P002932,Maple PayWorks 2932,ISO/Reseller,Government,SMB,Pilot,US,WA,Tacoma,West,Direct Processor,Alliance,Medium,Approved,Level 2,2019-03-10,West,1,Government,Pilot
P002933,Prairie Merchant Services 2933,Bank Sponsor,Education,Strategic,Pilot,US,CA,San Jose,West,SFTP,Partner-sourced,Low,Pending Review,Level 4,2022-06-07,West,1,Education,Pilot
P002934,Sunrise Commerce 2934,ISV,SaaS,Mid-Market,Active,US,IL,Springfield,Midwest,SDK,Direct,Low,Approved,Level 3,2023-04-06,Midwest,1,SaaS,Active
P002935,Skyline Platform 2935,Financial Institution,Retail,SMB,Active,US,CO,Denver,West,Direct Processor,Direct,Low,Approved,Level 1,2017-08-30,West,1,Retail,Active
P002936,Clearwater Processing 2936,Merchant Acquirer,Nonprofit,Mid-Market,Terminated,US,CA,Los Angeles,West,Hosted Checkout,Partner-sourced,Low,Approved,Level 3,2023-06-16,West,1,Nonprofit,Terminated
P002937,Sunrise PayTech 2937,Technology Platform,Nonprofit,Enterprise,Active,US,PA,Allentown,Northeast,Direct Processor,Alliance,Low,Approved,Level 4,2023-05-22,Northeast,1,Nonprofit,Active
P002938,Sunrise Payments 2938,ISV,Fintech,SMB,Active,US,GA,Augusta,South,API,Alliance,Medium,Approved,Level 2,2018-08-13,South,1,Fintech,Active
P002939,Maple PayTech 2939,Merchant Acquirer,Utilities,SMB,Terminated,US,VA,Richmond,South,API,Direct,Low,Approved,Level 4,2020-10-06,South,1,Utilities,Terminated
P002940,Evergreen PayWorks 2940,Financial Institution,Utilities,Mid-Market,Active,US,AZ,Scottsdale,West,Batch File,Direct,High,Approved,Level 3,2018-03-17,West,1,Utilities,Active
P002941,Cedar Checkout 2941,Technology Platform,Hospitality,SMB,Active,US,TX,Houston,South,API,Direct,Low,Approved,Level 3,2018-07-08,South,1,Hospitality,Active
P002942,Prairie PayWorks 2942,Financial Institution,Gaming,SMB,Active,US,GA,Atlanta,South,API,Direct,Medium,Expired,Level 1,2024-02-14,South,1,Gaming,Active
P002943,Ironwood Commerce 2943,Marketplace,Nonprofit,Mid-Market,Active,US,TX,Austin,South,Direct Processor,Referral,Low,Approved,Level 1,2022-03-26,South,1,Nonprofit,Active
P002944,Granite Billing 2944,ISV,Utilities,SMB,Active,US,CO,Denver,West,SDK,Referral,Low,Approved,Level 2,2024-04-30,West,1,Utilities,Active
P002945,Skyline Processing 2945,Financial Institution,Retail,SMB,Terminated,US,OH,Cincinnati,Midwest,API,Direct,Low,Approved,Level 4,2017-02-04,Midwest,1,Retail,Terminated
P002946,Harbor Market 2946,Gateway,Retail,SMB,Active,US,CA,Sacramento,West,API,Referral,Low,Approved,Level 4,2024-07-22,West,1,Retail,Active
P002947,Oakstone Platform 2947,ISO/Reseller,SaaS,Strategic,Active,US,FL,Fort Lauderdale,South,Hosted Checkout,Direct,Low,Approved,Level 3,2017-04-13,South,1,SaaS,Active
P002948,Skyline Commerce 2948,Marketplace,Retail,SMB,Pilot,US,FL,Tampa,South,Hosted Checkout,Direct,Medium,Expired,Level 4,2023-07-25,South,1,Retail,Pilot
P002949,Oakstone Solutions 2949,ISO/Reseller,Healthcare,Enterprise,Active,US,NY,Albany,Northeast,SDK,Direct,Low,Approved,Level 1,2024-04-01,Northeast,1,Healthcare,Active
P002950,Cedar Market 2950,Merchant Acquirer,Healthcare,SMB,Active,US,TN,Memphis,South,SFTP,Partner-sourced,Low,Approved,Level 4,2018-09-02,South,1,Healthcare,Active
P002951,Sunrise Payments 2951,Financial Institution,Travel,Enterprise,Active,US,MA,Springfield,Northeast,SDK,Alliance,Low,Approved,Level 1,2025-04-26,Northeast,1,Travel,Active
P002952,Granite Connect 2952,Technology Platform,Fintech,SMB,Active,US,WA,Seattle,West,API,Direct,Medium,Approved,Level 2,2024-05-20,West,1,Fintech,Active
P002953,Evergreen Solutions 2953,ISO/Reseller,Government,Enterprise,Active,US,CO,Colorado Springs,West,API,Referral,Medium,Approved,Level 4,2018-03-27,West,1,Government,Active
P002954,Copper Payments 2954,Technology Platform,Retail,Enterprise,Active,US,FL,Orlando,South,API,Direct,Low,Approved,Level 1,2023-02-17,South,1,Retail,Active
P002955,Evergreen PayWorks 2955,ISV,Hospitality,SMB,Active,US,UT,Salt Lake City,West,API,Direct,Low,Pending Review,Level 3,2019-06-26,West,1,Hospitality,Active
P002956,Ironwood PayWorks 2956,Financial Institution,SaaS,SMB,Active,US,WA,Tacoma,West,API,Referral,Low,Approved,Level 2,2021-08-27,West,1,SaaS,Active
P002957,RedRock PayTech 2957,Bank Sponsor,Retail,Enterprise,Dormant,US,CO,Boulder,West,SDK,Direct,Medium,Pending Review,Level 3,2022-09-03,West,1,Retail,Dormant
P002958,Granite Billing 2958,ISO/Reseller,Logistics,SMB,Pilot,US,NJ,Princeton,Northeast,Batch File,Referral,Low,Approved,Level 3,2019-12-16,Northeast,1,Logistics,Pilot
P002959,RedRock PayWorks 2959,ISO/Reseller,Hospitality,SMB,Active,US,TX,Houston,South,API,Direct,Medium,Approved,Level 4,2021-11-08,South,1,Hospitality,Active
P002960,Summit Gateway 2960,ISO/Reseller,Logistics,SMB,Pilot,US,PA,Harrisburg,Northeast,Direct Processor,Direct,Low,Approved,Level 3,2017-04-03,Northeast,1,Logistics,Pilot
P002961,RedRock Market 2961,Financial Institution,Professional Services,Strategic,Active,US,CA,San Jose,West,API,Referral,Low,Approved,Level 1,2017-06-11,West,1,Professional Services,Active
P002962,RedRock PayWorks 2962,Gateway,Healthcare,Enterprise,Active,US,NY,Syracuse,Northeast,Direct Processor,Partner-sourced,Medium,Pending Review,Level 2,2023-03-14,Northeast,1,Healthcare,Active
P002963,Skyline Processing 2963,Gateway,Nonprofit,Enterprise,Pilot,US,TX,Austin,South,Direct Processor,Direct,Medium,Approved,Level 2,2019-10-27,South,1,Nonprofit,Pilot
P002964,Prairie Market 2964,Financial Institution,SaaS,Enterprise,Suspended,US,MI,Ann Arbor,Midwest,API,Referral,Low,Approved,Level 4,2020-01-17,Midwest,1,SaaS,Suspended
P002965,Ironwood Connect 2965,Marketplace,Education,Mid-Market,Active,US,NJ,Jersey City,Northeast,API,Direct,Low,Expired,Level 3,2021-04-19,Northeast,1,Education,Active
P002966,Ironwood Solutions 2966,Merchant Acquirer,Logistics,Mid-Market,Active,US,CO,Boulder,West,API,Direct,Low,Approved,Level 1,2019-08-25,West,1,Logistics,Active
P002967,Maple Checkout 2967,ISV,Travel,Mid-Market,Active,US,CO,Colorado Springs,West,API,Alliance,High,Approved,Level 3,2023-04-17,West,1,Travel,Active
P002968,Cedar Merchant Services 2968,Technology Platform,Utilities,Strategic,Active,US,IL,Chicago,Midwest,API,Direct,Medium,Approved,Level 3,2017-04-20,Midwest,1,Utilities,Active
P002969,Skyline Merchant Services 2969,Gateway,Retail,Enterprise,Active,US,VA,Arlington,South,API,Direct,Medium,Approved,Level 4,2019-05-25,South,1,Retail,Active
P002970,Copper Platform 2970,Marketplace,SaaS,SMB,Active,US,FL,Tampa,South,API,Alliance,Low,Expired,Level 4,2024-06-08,South,1,SaaS,Active
P002971,Clearwater Billing 2971,ISO/Reseller,Logistics,Mid-Market,Active,US,NY,Syracuse,Northeast,Batch File,Alliance,Low,Approved,Level 1,2017-07-31,Northeast,1,Logistics,Active
P002972,Granite Processing 2972,ISV,Fintech,Mid-Market,Active,US,CA,Los Angeles,West,SDK,Alliance,Low,Approved,Level 3,2022-04-05,West,1,Fintech,Active
P002973,Keystone PayTech 2973,Marketplace,Healthcare,Strategic,Active,US,PA,Harrisburg,Northeast,Batch File,Direct,High,Approved,Level 2,2018-07-03,Northeast,1,Healthcare,Active
P002974,Summit Merchant Services 2974,ISO/Reseller,Government,Mid-Market,Active,US,CO,Aurora,West,API,Referral,Low,Approved,Level 2,2022-11-05,West,1,Government,Active
P002975,Evergreen PayWorks 2975,Technology Platform,Logistics,Mid-Market,Active,US,NY,New York,Northeast,API,Referral,Low,Approved,Level 4,2022-12-29,Northeast,1,Logistics,Active
P002976,Brightpath Billing 2976,ISV,Hospitality,Enterprise,Active,US,AZ,Mesa,West,SFTP,Direct,Medium,Approved,Level 3,2023-04-15,West,1,Hospitality,Active
P002977,Silverline Solutions 2977,Merchant Acquirer,Education,Enterprise,Pilot,US,MA,Worcester,Northeast,SFTP,Direct,Low,Expired,Level 3,2020-10-26,Northeast,1,Education,Pilot
P002978,Riverbend Platform 2978,Technology Platform,Utilities,SMB,Active,US,AZ,Phoenix,West,API,Partner-sourced,Low,Pending Review,Level 3,2025-05-15,West,1,Utilities,Active
P002979,Prairie Checkout 2979,ISO/Reseller,Government,Mid-Market,Active,US,CO,Denver,West,API,Direct,Low,Approved,Level 3,2023-06-10,West,1,Government,Active
P002980,Silverline Gateway 2980,Merchant Acquirer,Hospitality,SMB,Active,US,MI,Ann Arbor,Midwest,SFTP,Direct,High,Approved,Level 3,2024-02-04,Midwest,1,Hospitality,Active
P002981,Brightpath Platform 2981,ISO/Reseller,Education,Mid-Market,Active,US,FL,Miami,South,Hosted Checkout,Direct,Low,Approved,Level 4,2020-12-17,South,1,Education,Active
P002982,Clearwater Payments 2982,Gateway,SaaS,Mid-Market,Active,US,TX,Plano,South,SDK,Referral,Medium,Approved,Level 3,2017-06-30,South,1,SaaS,Active
P002983,Silverline Market 2983,Financial Institution,Retail,SMB,Active,US,CO,Denver,West,API,Direct,Low,Approved,Level 2,2017-12-18,West,1,Retail,Active
P002984,NorthStar Merchant Services 2984,Technology Platform,Logistics,Enterprise,Active,US,MA,Worcester,Northeast,SFTP,Direct,Medium,Approved,Level 3,2022-09-26,Northeast,1,Logistics,Active
P002985,Riverbend PayWorks 2985,ISO/Reseller,Fintech,SMB,Pilot,US,IL,Springfield,Midwest,SDK,Referral,Low,Approved,Level 2,2024-10-06,Midwest,1,Fintech,Pilot
P002986,Sunrise Commerce 2986,Marketplace,Retail,SMB,Dormant,US,MI,Grand Rapids,Midwest,API,Referral,Low,Pending Review,Level 3,2023-07-30,Midwest,1,Retail,Dormant
P002987,Sunrise Merchant Services 2987,ISV,Healthcare,Enterprise,Active,US,AZ,Phoenix,West,API,Referral,Low,Expired,Level 1,2022-06-06,West,1,Healthcare,Active
P002988,Riverbend PayWorks 2988,Merchant Acquirer,Hospitality,SMB,Active,US,FL,Orlando,South,API,Referral,Medium,Approved,Level 3,2024-04-04,South,1,Hospitality,Active
P002989,Cedar Merchant Services 2989,Technology Platform,Logistics,SMB,Pilot,US,CO,Colorado Springs,West,SDK,Referral,Medium,Approved,Level 2,2023-06-20,West,1,Logistics,Pilot
P002990,Clearwater Billing 2990,Bank Sponsor,Nonprofit,Mid-Market,Pilot,US,NJ,Princeton,Northeast,API,Direct,Low,Approved,Level 1,2025-05-30,Northeast,1,Nonprofit,Pilot
P002991,Skyline Billing 2991,ISV,Travel,SMB,Active,US,CA,San Diego,West,API,Direct,Medium,Approved,Level 4,2019-03-19,West,1,Travel,Active
P002992,NorthStar Processing 2992,Marketplace,Logistics,SMB,Active,US,PA,Harrisburg,Northeast,API,Alliance,Low,Approved,Level 3,2023-04-14,Northeast,1,Logistics,Active
P002993,Cedar PayTech 2993,ISV,SaaS,Mid-Market,Active,US,IL,Peoria,Midwest,API,Direct,Low,Approved,Level 2,2024-08-16,Midwest,1,SaaS,Active
P002994,Evergreen PayWorks 2994,ISV,Nonprofit,Strategic,Active,US,NY,Syracuse,Northeast,API,Direct,Low,Approved,Level 3,2020-05-06,Northeast,1,Nonprofit,Active
P002995,BluePeak Merchant Services 2995,ISO/Reseller,Retail,Mid-Market,Active,US,CA,Los Angeles,West,Direct Processor,Direct,Low,Pending Review,Level 1,2021-06-02,West,1,Retail,Active
P002996,BluePeak Checkout 2996,Financial Institution,Retail,Mid-Market,Active,US,NJ,Newark,Northeast,SDK,Alliance,Low,Approved,Level 3,2020-05-15,Northeast,1,Retail,Active
P002997,Prairie Connect 2997,ISV,SaaS,Enterprise,Dormant,US,CA,Los Angeles,West,SDK,Direct,Medium,Approved,Level 1,2021-08-30,West,1,SaaS,Dormant
P002998,Skyline Financial 2998,Financial Institution,SaaS,Mid-Market,Active,US,TX,Dallas,South,API,Referral,Low,Approved,Level 3,2022-10-18,South,1,SaaS,Active
P002999,Oakstone Financial 2999,ISO/Reseller,Utilities,Mid-Market,Active,US,TX,Austin,South,Direct Processor,Referral,High,Approved,Level 4,2024-11-22,South,1,Utilities,Active
P003000,Brightpath Gateway 3000,Technology Platform,SaaS,Mid-Market,Active,US,NJ,Trenton,Northeast,API,Alliance,Low,Approved,Level 2,2022-04-14,Northeast,1,SaaS,Active
P003001,Keystone Commerce 3001,Technology Platform,Education,Mid-Market,Active,US,WA,Bellevue,West,API,Direct,Low,Approved,Level 3,2022-11-26,West,1,Education,Active
P003002,Keystone PayTech 3002,Technology Platform,SaaS,Enterprise,Active,US,PA,Harrisburg,Northeast,API,Direct,Medium,Approved,Level 2,2018-09-28,Northeast,1,SaaS,Active
P003003,Clearwater Billing 3003,Marketplace,Professional Services,Mid-Market,Active,US,TX,Dallas,South,API,Referral,Low,Rejected,Level 4,2018-08-29,South,1,Professional Services,Active
P003004,Summit Market 3004,ISO/Reseller,Healthcare,SMB,Active,US,NC,Raleigh,South,Batch File,Alliance,High,Approved,Level 2,2025-02-22,South,1,Healthcare,Active
P003005,Oakstone Payments 3005,ISV,Utilities,Mid-Market,Active,US,GA,Alpharetta,South,SFTP,Alliance,Medium,Pending Review,Level 4,2022-02-07,South,1,Utilities,Active
P003006,Granite Processing 3006,Technology Platform,Retail,Strategic,Active,US,MA,Cambridge,Northeast,Hosted Checkout,Direct,High,Expired,Level 2,2020-07-18,Northeast,1,Retail,Active
P003007,Granite Merchant Services 3007,Financial Institution,Government,SMB,Active,US,UT,Provo,West,API,Alliance,Low,Approved,Level 4,2023-03-28,West,1,Government,Active
P003008,Granite Platform 3008,ISO/Reseller,Hospitality,SMB,Active,US,AZ,Scottsdale,West,Hosted Checkout,Direct,Low,Approved,Level 2,2021-03-24,West,1,Hospitality,Active
P003009,Ironwood Gateway 3009,Merchant Acquirer,Professional Services,Strategic,Active,US,WA,Spokane,West,SFTP,Partner-sourced,Low,Approved,Level 3,2019-03-25,West,1,Professional Services,Active
P003010,Silverline Gateway 3010,Technology Platform,Logistics,Mid-Market,Active,US,AZ,Tucson,West,API,Direct,High,Approved,Level 3,2022-06-10,West,1,Logistics,Active
P003011,RedRock Processing 3011,ISV,Utilities,SMB,Active,US,IL,Peoria,Midwest,Batch File,Alliance,High,Approved,Level 1,2018-06-19,Midwest,1,Utilities,Active
P003012,Prairie Platform 3012,Gateway,SaaS,Mid-Market,Dormant,US,TX,San Antonio,South,Hosted Checkout,Direct,Medium,Approved,Level 3,2021-03-27,South,1,SaaS,Dormant
P003013,Skyline Gateway 3013,ISO/Reseller,SaaS,SMB,Active,US,TX,Houston,South,Hosted Checkout,Direct,Medium,Approved,Level 3,2023-11-20,South,1,SaaS,Active
P003014,Sunrise Commerce 3014,ISO/Reseller,Hospitality,Mid-Market,Suspended,US,NY,Albany,Northeast,SDK,Direct,Medium,Approved,Level 3,2019-09-30,Northeast,1,Hospitality,Suspended
P003015,Brightpath Market 3015,Bank Sponsor,Travel,Enterprise,Suspended,US,NC,Durham,South,API,Direct,High,Approved,Level 2,2019-01-12,South,1,Travel,Suspended
P003016,Skyline Platform 3016,ISO/Reseller,Travel,Mid-Market,Active,US,TX,San Antonio,South,Hosted Checkout,Alliance,Low,Approved,Level 4,2017-10-25,South,1,Travel,Active
P003017,Prairie PayTech 3017,Gateway,Government,Enterprise,Active,US,CO,Denver,West,Batch File,Direct,Low,Approved,Level 3,2025-03-12,West,1,Government,Active
P003018,Granite Market 3018,Gateway,Professional Services,SMB,Active,US,NY,New York,Northeast,Hosted Checkout,Direct,Low,Approved,Level 3,2020-03-10,Northeast,1,Professional Services,Active
P003019,Summit PayTech 3019,ISO/Reseller,Travel,Strategic,Active,US,CA,Los Angeles,West,SDK,Referral,Medium,Approved,Level 2,2019-02-11,West,1,Travel,Active
P003020,Keystone Processing 3020,Financial Institution,Government,SMB,Active,US,PA,Philadelphia,Northeast,SFTP,Partner-sourced,Low,Pending Review,Level 4,2020-07-09,Northeast,1,Government,Active
P003021,Maple Solutions 3021,Technology Platform,Nonprofit,Enterprise,Active,US,TX,Plano,South,API,Alliance,Low,Approved,Level 2,2022-06-26,South,1,Nonprofit,Active
P003022,Ironwood Gateway 3022,ISO/Reseller,Logistics,SMB,Active,US,NY,Rochester,Northeast,SDK,Referral,Medium,Approved,Level 2,2017-07-14,Northeast,1,Logistics,Active
P003023,Brightpath Processing 3023,ISO/Reseller,Hospitality,Enterprise,Active,US,WA,Bellevue,West,Batch File,Alliance,Medium,Pending Review,Level 4,2022-08-24,West,1,Hospitality,Active
P003024,Clearwater Connect 3024,Financial Institution,Government,Mid-Market,Active,US,TX,Austin,South,Hosted Checkout,Direct,Low,Rejected,Level 3,2021-06-26,South,1,Government,Active
P003025,Clearwater Processing 3025,Marketplace,Retail,Mid-Market,Dormant,US,AZ,Phoenix,West,Hosted Checkout,Direct,Low,Approved,Level 2,2022-10-18,West,1,Retail,Dormant
P003026,Brightpath Solutions 3026,Technology Platform,SaaS,Mid-Market,Active,US,NY,Buffalo,Northeast,API,Partner-sourced,Medium,Approved,Level 2,2025-02-17,Northeast,1,SaaS,Active
P003027,BluePeak Solutions 3027,Financial Institution,Professional Services,SMB,Pilot,US,VA,Arlington,South,Hosted Checkout,Referral,Medium,Approved,Level 1,2024-07-12,South,1,Professional Services,Pilot
P003028,Maple PayTech 3028,Marketplace,Government,Mid-Market,Active,US,NC,Durham,South,API,Referral,Medium,Approved,Level 4,2021-11-27,South,1,Government,Active
P003029,Sunrise PayTech 3029,Technology Platform,Education,Mid-Market,Active,US,WA,Spokane,West,Batch File,Alliance,Low,Approved,Level 3,2017-09-23,West,1,Education,Active
P003030,Oakstone Gateway 3030,Merchant Acquirer,Travel,Mid-Market,Active,US,NC,Durham,South,Direct Processor,Referral,Low,Expired,Level 4,2022-01-17,South,1,Travel,Active
P003031,Ironwood PayWorks 3031,Technology Platform,Utilities,Enterprise,Active,US,CA,San Diego,West,API,Referral,Low,Approved,Level 4,2019-02-27,West,1,Utilities,Active
P003032,Copper Commerce 3032,Merchant Acquirer,Healthcare,Mid-Market,Active,US,NY,Syracuse,Northeast,SDK,Direct,Low,Expired,Level 1,2021-10-01,Northeast,1,Healthcare,Active
P003033,Skyline Processing 3033,Merchant Acquirer,SaaS,SMB,Terminated,US,OH,Dayton,Midwest,API,Alliance,Low,Approved,Level 3,2019-09-25,Midwest,1,SaaS,Terminated
P003034,Skyline Payments 3034,ISV,Hospitality,SMB,Suspended,US,CA,San Jose,West,SFTP,Direct,Medium,Approved,Level 2,2020-04-17,West,1,Hospitality,Suspended
P003035,Sunrise PayTech 3035,Marketplace,Gaming,Mid-Market,Active,US,TX,Plano,South,API,Direct,Low,Approved,Level 3,2019-05-16,South,1,Gaming,Active
P003036,Cedar Market 3036,Financial Institution,SaaS,SMB,Active,US,TX,Houston,South,SDK,Alliance,Low,Approved,Level 3,2017-08-31,South,1,SaaS,Active
P003037,Cedar Market 3037,ISO/Reseller,Retail,SMB,Active,US,NY,Albany,Northeast,SDK,Direct,Low,Approved,Level 2,2024-02-15,Northeast,1,Retail,Active
P003038,Riverbend Market 3038,Technology Platform,SaaS,SMB,Active,US,MI,Grand Rapids,Midwest,SDK,Direct,Low,Approved,Level 4,2023-03-11,Midwest,1,SaaS,Active
P003039,Evergreen Financial 3039,ISO/Reseller,Retail,Mid-Market,Active,US,AZ,Tempe,West,API,Alliance,Low,Pending Review,Level 3,2023-10-23,West,1,Retail,Active
P003040,Prairie Billing 3040,Merchant Acquirer,Professional Services,Mid-Market,Dormant,US,IL,Springfield,Midwest,Direct Processor,Direct,Medium,Approved,Level 3,2024-05-08,Midwest,1,Professional Services,Dormant
P003041,Prairie Gateway 3041,ISV,Healthcare,SMB,Suspended,US,CA,San Francisco,West,API,Direct,Low,Approved,Level 3,2020-12-02,West,1,Healthcare,Suspended
P003042,Ironwood Platform 3042,Gateway,SaaS,SMB,Active,US,MI,Grand Rapids,Midwest,SDK,Direct,Medium,Pending Review,Level 3,2024-11-16,Midwest,1,SaaS,Active
P003043,Granite Checkout 3043,Marketplace,Travel,SMB,Active,US,CA,Los Angeles,West,SFTP,Alliance,High,Pending Review,Level 2,2023-02-06,West,1,Travel,Active
P003044,Copper Processing 3044,Financial Institution,Retail,SMB,Active,US,NY,Buffalo,Northeast,Batch File,Direct,Low,Approved,Level 4,2019-05-14,Northeast,1,Retail,Active
